Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"53703, USA",11/24/2020,37.5,32.4,34.8,24.6,,0.61,0.44,1.18,13.1,138.29,20.8,3.9,99.9,94.14,"Snow, Overcast"
"53703, USA",11/25/2020,39.2,36.1,37.4,30.2,,0.11,0,0.3,12.2,183.96,21.9,2.1,95.6,99.25,"Rain, Overcast"
"53703, USA",11/26/2020,43.7,36.2,39.2,32.2,,0,0,0,9.5,273.63,19.7,9,98.8,86.57,Overcast
"53703, USA",11/27/2020,41.5,29.2,35.2,23.7,,0,0,0,12,297.25,18.4,9.7,54.4,72.62,Partially cloudy
"53703, USA",11/28/2020,50.5,26.9,38.7,22.3,,0,0,0,11.2,233.92,18.3,9.9,5.2,67.32,Clear
"53703, USA",11/29/2020,44.5,32.3,38.7,23,,0,0,0,15.6,296.58,27.5,9.9,56,68.91,Partially cloudy
"53703, USA",11/30/2020,31.2,20.3,27.4,13.7,,0,0,0,16.7,258.96,27.6,9.9,80.6,64.1,Overcast
"53703, USA",12/01/2020,34.3,17.1,23.7,9.8,,0,0,0,8.9,321.63,16.1,9.9,0.2,74.41,Clear
"53703, USA",12/02/2020,44.6,18.6,31.1,26.7,,0,0,0,8.5,310.63,,9.9,13.3,54.53,Clear
"53703, USA",12/03/2020,40.4,28.5,34.3,22.5,,0,0,0,10.6,259.88,21.9,9.9,65.3,70.23,Partially cloudy
"53703, USA",12/04/2020,42.6,22.2,32.9,24.7,,0,0,0,9.7,218.54,23,9.9,11.7,72.29,Clear
"53703, USA",12/05/2020,35.3,18.5,27.2,24.7,,0,0,0,6.4,70.54,,9.8,48.8,84.16,Partially cloudy
"53703, USA",12/06/2020,36.8,26.8,30.5,22.9,,0,0,0,5.2,236.38,,9.9,85,79.71,Overcast
"53703, USA",12/07/2020,34.1,30.4,31.6,23.1,,0,0,0,7.8,301,,9.9,100,77.33,Overcast
"53703, USA",12/08/2020,34.3,29.5,31.6,21.4,,0,0,0,10.9,248.29,23,7.8,99.6,83.54,Overcast
"53703, USA",12/09/2020,51.6,27.4,37,26,,0,0,0,6.7,323.83,,9.1,19.9,77.52,Clear
"53703, USA",12/10/2020,52.9,23.6,36.6,29.8,,0,0,0,12.2,132.83,19.7,9.2,34.2,78.87,Partially cloudy
"53703, USA",12/11/2020,38.1,29.8,34.2,18.6,,0.26,2.26,2.26,21.6,78.83,32.6,6.3,73.7,90.08,"Snow, Partially cloudy"
"53703, USA",12/12/2020,32.3,26,30.2,16.7,,0.25,2.88,5.08,24.7,180.58,35.8,4.9,91.7,86.44,"Snow, Overcast"
"53703, USA",12/13/2020,26.5,9.7,20.1,13.4,,0,1.15,6.23,8.8,266.58,20.8,9.6,65.7,87.06,"Snow, Partially cloudy"
"53703, USA",12/14/2020,26.5,12.1,21.3,5.7,,0,0,5.69,12.2,302.5,22.9,9.9,68.9,65.73,Partially cloudy
"53703, USA",12/15/2020,20.6,5.3,15.1,-0.6,,0,0,5.14,6.7,123.75,,9.9,67.1,72.99,Partially cloudy
"53703, USA",12/16/2020,31.1,19.7,25.3,11.5,,0,0,4.52,8,74,,9.9,79.8,79.59,Overcast
"53703, USA",12/17/2020,30.5,15.3,25.6,18.9,,0,0.81,4.11,3.6,110.25,,9.9,84.7,77.83,"Snow, Overcast"
"53703, USA",12/18/2020,34.5,10.4,24.6,12.4,,0,0.12,3.77,14.5,118,24,7.2,66.1,86.09,"Snow, Partially cloudy"
"53703, USA",12/19/2020,35.4,33.4,34.2,27.4,,0,0,3.62,8.5,274.08,,5.3,100,89.57,Overcast
"53703, USA",12/20/2020,33.4,25.2,28.7,15,,0,0,2.84,11.2,244.46,20.2,8.4,89.4,86.57,Overcast
"53703, USA",12/21/2020,40.2,29.4,34.5,23.8,,0,0,2.36,16.3,252.71,28.5,9.6,89.9,78.92,Overcast
"53703, USA",12/22/2020,38.3,26.6,32.1,22.5,,0,0,1.99,17.8,230,25.6,9.9,69.7,79.12,Partially cloudy
"53703, USA",12/23/2020,51.3,19.3,38.8,4.9,,0.03,0.27,1.23,22.1,197.42,39.6,9.9,68.3,68.12,"Snow, Partially cloudy"
"53703, USA",12/24/2020,17.4,3.6,10.7,-13.4,,0,0.29,0.45,16.1,302.67,31.3,8.7,91.2,66.53,"Snow, Overcast"
"53703, USA",12/25/2020,19.8,4.3,12.9,-8.8,,0,0,0.13,11.7,299.63,23,9.9,43,64.84,Partially cloudy
"53703, USA",12/26/2020,27.4,14.5,21.3,8,,0,0,0,9.1,240.25,,9.9,56.6,74.43,Partially cloudy
"53703, USA",12/27/2020,35.3,20.1,28,14.8,,0.14,1.18,1.18,13.6,150.25,24,7.8,72.7,85.97,"Snow, Partially cloudy"
"53703, USA",12/28/2020,27.5,16.6,23.3,7.8,,0,0.71,1.89,11.3,288.13,19.7,9.9,53.7,74.53,"Snow, Partially cloudy"
"53703, USA",12/29/2020,28.9,6.6,18.1,10.2,,0.37,2.8,4.52,17.1,192.88,23,7.1,58.3,85.83,"Snow, Partially cloudy"
"53703, USA",12/30/2020,31.2,23.4,27.6,12.8,,0.05,1.69,6.22,15,259.46,29.4,8.5,99.3,80.33,"Snow, Overcast"
"53703, USA",12/31/2020,23.4,16.4,20.2,7,,0,0.16,5.96,9.6,216.83,,9.5,100,82.26,"Snow, Overcast"
"53703, USA",01/01/2021,26.4,16.5,21.5,4.8,,0.02,0.43,6,12.2,140.25,21.3,2.8,96.1,92.55,"Snow, Overcast"
"53703, USA",01/02/2021,24.7,18.3,22.1,14.7,,0,0.21,6.22,9.4,192.38,,4.1,97.8,93.71,"Snow, Overcast"
"53703, USA",01/03/2021,23.1,20.4,21.7,11.8,,0,0,5.85,7.4,287.67,,2.8,95.5,96.56,Overcast
"53703, USA",01/04/2021,29.6,20.2,23.3,9.2,,0.03,0.2,5.53,10.6,256.79,16.1,2.8,100,96.59,"Snow, Overcast"
"53703, USA",01/05/2021,32.6,14.5,25.2,8.4,,0,0.52,6.02,4.9,267.83,,4.4,44.2,93.01,"Snow, Partially cloudy"
"53703, USA",01/06/2021,28.7,17.4,23.6,11.8,,0,0,5.57,6.4,101.71,,1.9,91.1,94.3,Overcast
"53703, USA",01/07/2021,29.6,21.5,26.9,14.7,,0,0.16,5.3,10,101.5,,4.9,87.7,92.97,"Snow, Overcast"
"53703, USA",01/08/2021,28.6,25.4,27.4,18.7,,0,0,5.22,10,277.83,16.1,9.9,100,78.97,Overcast
"53703, USA",01/09/2021,29.5,16.8,24.4,18.1,,0,0.3,4.89,6.8,339,,9.9,92.1,79.79,"Snow, Overcast"
"53703, USA",01/10/2021,24.4,18.6,21.6,11.7,,0,0.02,4.74,6.8,311.04,,8,100,86.99,"Snow, Overcast"
"53703, USA",01/11/2021,31.5,18.8,25.9,10.4,,0,0.26,4.63,13.6,222.5,23.4,8.7,81.1,86.77,"Snow, Overcast"
"53703, USA",01/12/2021,34.7,19.3,28.1,18.1,,0,0,4.56,6.8,239.71,,7.3,38.7,86.94,Partially cloudy
"53703, USA",01/13/2021,39.5,28.2,33.4,28.4,,0,0,4.23,6.8,236.13,,9.5,66.5,80.68,Partially cloudy
"53703, USA",01/14/2021,35.5,25.6,31.9,22.1,,0.19,0.42,3.97,12,126.58,,5.6,75.3,90.84,"Snow, Overcast"
"53703, USA",01/15/2021,35.3,32.4,33.2,23.9,,0.09,0.34,4.31,10.8,165.33,,7,99.3,93.87,"Snow, Overcast"
"53703, USA",01/16/2021,35.4,31.1,33.4,25.3,,0.04,0.32,4.43,10.8,324.42,18.3,8.1,100,89.42,"Snow, Overcast"
"53703, USA",01/17/2021,30.4,27.3,28.8,20.2,,0.02,0.22,4.03,8.2,335.38,,8.1,100,85.2,"Snow, Overcast"
"53703, USA",01/18/2021,28.5,18.1,25,13.6,,0,0.2,4.01,8.3,296.75,19.7,9.8,94.1,76.88,"Snow, Overcast"
"53703, USA",01/19/2021,27.5,13.7,22.6,0.5,,0.06,0.71,4.42,14.6,285.83,27.7,7.2,97.3,81.75,"Snow, Overcast"
"53703, USA",01/20/2021,32.9,6.7,17.9,-2.6,,0,0.47,4.9,19.4,240.5,36.3,9.8,61.5,74.43,"Snow, Partially cloudy"
"53703, USA",01/21/2021,39.1,21,33.6,9.4,,0,0,4.55,17.5,281.71,32.2,9.9,25.6,56.92,Partially cloudy
"53703, USA",01/22/2021,18.2,6,11,-8.2,,0,0,4.02,13.5,323.13,21,9.9,0.9,57.52,Clear
"53703, USA",01/23/2021,21.7,0.3,12.5,-3.6,,0.01,0.86,4.46,9.3,169.13,,9.6,53.8,62.74,"Snow, Partially cloudy"
"53703, USA",01/24/2021,29.4,6.7,22.7,-0.5,,0.12,75.81,80.27,10.2,254.08,,6.2,76.3,86.56,"Snow, Overcast"
"53703, USA",01/25/2021,21.6,5.7,14.8,-0.7,,0,4.12,31.01,20.5,98.75,24.9,9,65.2,79.88,"Snow, Partially cloudy"
"53703, USA",01/26/2021,24.8,7,19.5,-0.2,,0.09,2.47,11.32,21.9,82.67,32.8,4.8,74.6,84.28,"Snow, Partially cloudy"
"53703, USA",01/27/2021,19.4,1.8,10.5,-8.1,,0,0,10.97,10.1,289.75,16.1,9.9,21.5,77.13,Clear
"53703, USA",01/28/2021,19.2,-6.7,6,1.3,,0,0,10.31,4.5,167.79,,9.9,49.3,71.85,Partially cloudy
"53703, USA",01/29/2021,26.3,2.5,17.4,-3.3,,0,0,9.6,12.5,112.33,17.2,9.9,65.1,66.79,Partially cloudy
"53703, USA",01/30/2021,32.3,25.5,29.6,14.6,,0.22,1.86,10.71,19.7,110.13,28.8,7.8,79.3,76.59,"Snow, Overcast"
"53703, USA",01/31/2021,30.3,24.4,28.9,15.7,,0.15,1.16,11.87,16.8,73.42,25.2,4.5,96.1,90.18,"Snow, Overcast"
"53703, USA",02/01/2021,31.1,10.6,22.8,8,,0,0.02,11.89,11.9,337.67,19.7,9.5,35.4,81.35,"Snow, Partially cloudy"
"53703, USA",02/02/2021,30.4,7.7,21.5,11.2,,0,0,11.54,7.3,297.5,,9.7,42,81.02,Partially cloudy
"53703, USA",02/03/2021,29.3,0.1,16.8,14.6,,0,0,11.06,13,198.83,21.9,8.9,44.9,79.77,Partially cloudy
"53703, USA",02/04/2021,32.4,18,29,2.3,,0.26,1.68,12.32,19.7,211.92,32.8,5.7,82,87.42,"Snow, Overcast"
"53703, USA",02/05/2021,15.9,4.1,9,-9.1,,0,1.01,13.32,14.8,279.79,30,8.8,77,72.12,"Snow, Overcast"
"53703, USA",02/06/2021,7.7,-4.9,2.8,-14.5,,0,0,13.02,9.3,306.79,24.2,9.9,45.8,68.75,Partially cloudy
"53703, USA",02/07/2021,0.4,-14.5,-5.6,-26.7,,0,0,12.81,8,317.88,,9.9,45.2,60.53,Partially cloudy
"53703, USA",02/08/2021,5.4,-8,-0.1,-12.4,,0.01,0,12.66,5.3,219.79,,9.1,88,69.85,"Rain, Overcast"
"53703, USA",02/09/2021,10.4,-16.6,-2.6,-9,,0,0,12.45,6,326.17,,9.9,15.8,63.28,Clear
"53703, USA",02/10/2021,9.7,-9.1,0.6,-15.7,,0,0.09,12.14,4.5,322.63,,9.9,51,66.03,"Snow, Partially cloudy"
"53703, USA",02/11/2021,6.6,-9.8,0.1,-13.8,,0.11,0.81,12.93,8.8,266.42,,7.6,71.4,70.49,"Snow, Partially cloudy"
"53703, USA",02/12/2021,5.4,-1.7,1.7,-17.4,,0.04,0.72,13.65,12.7,326.42,20.8,7.8,80.5,65.93,"Snow, Overcast"
"53703, USA",02/13/2021,2.2,-7.6,-3,-23.5,,0.13,0.69,14.34,10.9,327.96,19.7,6.3,67.9,66.52,"Snow, Partially cloudy"
"53703, USA",02/14/2021,-1.6,-10.7,-6.3,-28.2,,0,0.32,14.66,13,327.92,19.7,9.9,71,49.06,"Snow, Partially cloudy"
"53703, USA",02/15/2021,3.4,-11.6,-3.1,-28.6,,0,0.06,14.31,18.5,214.38,25.4,9.9,70.1,53.58,"Snow, Partially cloudy"
"53703, USA",02/16/2021,17,-6.1,5.9,-15.2,,0.04,0.03,14.22,15.3,209.83,19.7,8.5,49.8,67.1,"Snow, Partially cloudy"
"53703, USA",02/17/2021,18.1,-13.5,2.8,-1.8,,0,0,13.96,7.6,192.71,,9.8,44.1,70.55,Partially cloudy
"53703, USA",02/18/2021,24.2,6.3,16.1,3.7,,0,0,13.61,9,257.79,,9.9,82.9,66.84,Overcast
"53703, USA",02/19/2021,19.7,4.1,12.4,0.6,,0,0,13.3,9.2,301.67,18.3,9.3,67.9,69.86,Partially cloudy
"53703, USA",02/20/2021,22.4,-5.6,11.2,-2.2,,0,0,12.92,12.5,179.33,21.9,8.1,34.7,71.14,Partially cloudy
"53703, USA",02/21/2021,31.1,17.6,24.8,8,,0.2,1.56,14.29,15.5,165.88,21.8,6.6,73.7,79.72,"Snow, Partially cloudy"
"53703, USA",02/22/2021,37.5,24.8,31.3,16.6,,0,0.93,15.22,14.6,243.79,31.1,7.2,89.2,81.18,"Snow, Overcast"
"53703, USA",02/23/2021,45.4,35.5,39.2,27.8,,0,0,14.16,11.3,235.29,32.2,9.9,52.3,69.88,Partially cloudy
"53703, USA",02/24/2021,40,22.7,35.4,29,,0,0,12.14,14.1,305,25.3,9.9,37.1,74.76,Partially cloudy
"53703, USA",02/25/2021,40,18.2,30,15.9,,0,0,10.65,9.7,282.29,19.7,9.9,10.7,72.69,Clear
"53703, USA",02/26/2021,38.8,21,31.1,14.9,,0,0,9.74,18.8,189.17,29.2,7.8,47.1,74.82,Partially cloudy
"53703, USA",02/27/2021,45.5,26.8,36.1,26.2,,0,0,9.08,9.3,201.29,,7.6,26.8,79.5,Partially cloudy
"53703, USA",02/28/2021,40.1,26.6,33.9,21,,0,0,8.07,14.3,186.08,29.5,5.1,57.4,89.21,Partially cloudy
"53703, USA",03/01/2021,28.6,15,23.6,9.1,,0,0,7.11,15,319.17,24.1,9.8,25.9,59.86,Partially cloudy
"53703, USA",03/02/2021,38.5,13.5,28,8.1,,0,0,6.43,16.7,189,28,9.9,3.3,66.75,Clear
"53703, USA",03/03/2021,50.8,26,37.4,29.9,,0,0,5.87,6.2,343.92,18.3,9.7,8.3,68.61,Clear
"53703, USA",03/04/2021,33.6,21,29.7,16.3,,0,0,5.03,14.6,32.71,,9.5,35.8,74.62,Partially cloudy
"53703, USA",03/05/2021,46.2,17.9,32,35.5,,0,0,4.41,5.4,267.33,,9.7,32.7,62.49,Partially cloudy
"53703, USA",03/06/2021,44.4,21.8,32.1,36.2,,0,0,3.76,4.4,178.5,,9.9,3.5,65.14,Clear
"53703, USA",03/07/2021,43.5,19.6,33.8,22,,0,0.27,3.08,19.2,142.71,27.4,9.7,37.5,68.64,"Snow, Partially cloudy"
"53703, USA",03/08/2021,62.1,35,47.6,37.3,,0,0.45,2.14,9.2,228.58,19.7,9.8,41,61.26,"Snow, Partially cloudy"
"53703, USA",03/09/2021,60.6,30.6,47,41.1,,0,0.22,1.42,19.7,106.25,31.5,8.6,40,66.5,"Snow, Partially cloudy"
"53703, USA",03/10/2021,61.3,49.2,55.6,44.5,,0.07,0.27,0.49,21.9,183.13,33.7,9.7,87.9,72.75,"Snow, Overcast"
"53703, USA",03/11/2021,55.9,34.5,42.8,27.2,,0.01,0,0,18,261.17,32.9,9.9,39.1,62.49,"Rain, Partially cloudy"
"53703, USA",03/12/2021,48.3,28.3,37.8,28.8,,0,0,0,17.9,330.96,26.1,9.9,34.5,57.1,Partially cloudy
"53703, USA",03/13/2021,58.2,22.6,40.1,40.6,,0,0,0,9.6,223.04,17.2,9.9,40.3,56.53,Partially cloudy
"53703, USA",03/14/2021,47,29.5,37.9,20.1,,0,0,0,19.4,138.96,29.3,9.9,52.9,54.32,Partially cloudy
"53703, USA",03/15/2021,34.2,28.6,30.6,18.1,,0.2,1.35,1.35,19.2,84,30.3,6.9,70.5,74.85,"Snow, Partially cloudy"
"53703, USA",03/16/2021,35.2,29.5,32.2,22.2,,0,0.81,2.16,7.4,63.92,,7.2,100,85.58,"Snow, Overcast"
"53703, USA",03/17/2021,34.5,32.3,33.3,22.4,,0.17,0.12,1.36,14.1,59.71,28.9,7.1,99.1,87.4,"Snow, Overcast"
"53703, USA",03/18/2021,45.4,33.3,38.2,21.7,,0,0.21,0.49,27.1,32.71,40.5,9.9,50,62.68,"Snow, Partially cloudy"
"53703, USA",03/19/2021,50.5,24.7,36.8,17.5,,0,0,0.13,10,87.5,,9.9,1.3,50.79,Clear
"53703, USA",03/20/2021,56.7,28,42.3,25.1,,0,0,0,14.4,196.38,24.2,9.9,0,44.26,Clear
"53703, USA",03/21/2021,63.3,35.9,50,30.2,,0,0,0,20.1,183.25,31.7,9.9,44.9,47.33,Partially cloudy
"53703, USA",03/22/2021,59.5,45.7,51.8,43.9,,0,0,0,14.7,166.46,22.9,9.9,83.2,55.47,Overcast
"53703, USA",03/23/2021,60,39.8,49.4,48.4,,0.44,0,0,13.2,72,26.3,8.2,75.1,83.82,"Rain, Overcast"
"53703, USA",03/24/2021,53,44.3,48.8,39.4,,0.29,0,0,16.4,201.17,30.2,9,100,87.99,"Rain, Overcast"
"53703, USA",03/25/2021,44.4,35.6,41.5,26.2,,0.01,0,0,17.9,130.5,25.4,9.9,100,79.43,"Rain, Overcast"
"53703, USA",03/26/2021,47.4,32.3,38.6,24.3,,0.01,0,0,13.4,156.92,20.8,9.8,93,77.93,"Rain, Overcast"
"53703, USA",03/27/2021,48.1,37.3,43.2,35.7,,0.2,0,0,9.4,124.71,25.3,4.9,97.8,94.38,"Rain, Overcast"
"53703, USA",03/28/2021,45,30,38,22.5,,0,0,0,22.8,320.17,38.8,9.9,61.5,60.86,Partially cloudy
"53703, USA",03/29/2021,65.6,27.8,47.7,26.8,,0,0,0,29.6,194.5,45.7,9.9,14.7,50.82,Clear
"53703, USA",03/30/2021,58.9,39.8,51,33.2,,0,0,0,22.5,244.71,35.1,9.9,52.9,43.02,Partially cloudy
"53703, USA",03/31/2021,39.1,29.4,33.9,20.8,,0,0,0,14.5,305.88,25.7,9.9,64.2,43,Partially cloudy
"53703, USA",04/01/2021,39.5,20.4,30.2,12.6,,0,0,0,14.9,228.5,21.9,9.9,9.8,42.75,Clear
"53703, USA",04/02/2021,49.5,25.6,38.3,19.3,,0,0,0,17.8,196.21,28.7,9.9,27.7,42.82,Partially cloudy
"53703, USA",04/03/2021,70.5,40.1,52.4,32.5,,0,0,0,13.5,228.92,27.7,9.9,14.6,40.4,Clear
"53703, USA",04/04/2021,75.3,35.2,57.1,32.6,,0,0,0,19.1,193.75,27.6,9.9,30.2,47.71,Partially cloudy
"53703, USA",04/05/2021,75.4,60.4,65.5,,,0,0,0,16.8,194.75,34.4,9.9,50.1,55.75,Partially cloudy
"53703, USA",04/06/2021,78.5,59.2,67.9,,,0,0,0,11.3,206.5,26.4,9.9,53.8,54.64,Partially cloudy
"53703, USA",04/07/2021,75.7,54.8,64.9,,,0.12,0,0,14.9,164.42,23.9,9.9,54.5,65.07,"Rain, Partially cloudy"
"53703, USA",04/08/2021,63.2,47.4,58.1,43.1,,0.37,0,0,15.7,162.25,33.3,9.2,95,80.59,"Rain, Overcast"
"53703, USA",04/09/2021,57,47.3,51.9,43.1,,0.08,0,0,14.2,197.88,21.9,8.5,96.1,86.81,"Rain, Overcast"
"53703, USA",04/10/2021,53.2,48.1,50.6,44.9,,0.36,0,0,17.8,133.46,28.1,8.5,100,88.02,"Rain, Overcast"
"53703, USA",04/11/2021,56,49.2,51.5,45,,0.45,0,0,17.5,264.54,26.3,7.7,100,89.31,"Rain, Overcast"
"53703, USA",04/12/2021,55.9,38.5,49.7,46,,0,0,0,14.1,285.17,24.5,9.9,72.2,74.04,Partially cloudy
"53703, USA",04/13/2021,48,38,42.3,34.2,,0,0,0,11.9,274.38,24.2,9.9,78.4,61.64,Overcast
"53703, USA",04/14/2021,40.2,33.5,37.1,28.8,,0,0,0,11.9,305.33,24,9.9,88.6,63.71,Overcast
"53703, USA",04/15/2021,48.2,35.1,42.4,29.7,,0,0,0,15.2,324.79,25.3,9.9,86,68.24,Overcast
"53703, USA",04/16/2021,60.3,32.4,46.5,29.5,,0,0,0,11.1,237.92,18.3,9.9,31.1,57.24,Partially cloudy
"53703, USA",04/17/2021,58.3,31,45.1,26.7,,0,0,0,9.9,177.17,17.2,9.6,45.7,60.18,Partially cloudy
"53703, USA",04/18/2021,60.7,35.8,49.7,37.6,,0,0,0,9.1,262.92,19.8,9.9,64.6,46.57,Partially cloudy
"53703, USA",04/19/2021,52,35.2,41.7,29.4,,0,0,0,16.9,298.42,27,9.9,91.9,58.3,Overcast
"53703, USA",04/20/2021,42.2,29.5,35.7,27,,0,0,0,8.1,291.13,,9.9,73.9,56.26,Partially cloudy
"53703, USA",04/21/2021,43.2,26.7,35.4,24.6,,0.01,0,0,10.7,314.46,21.9,9.5,80.5,55.39,"Rain, Overcast"
"53703, USA",04/22/2021,61.5,24.7,44,36.2,,0,0,0,13.9,280.13,24.9,9.9,24.5,46,Clear
"53703, USA",04/23/2021,59.3,44.9,52,41.2,,0,0,0,12.4,227.79,21.9,9.9,66,41.53,Partially cloudy
"53703, USA",04/24/2021,60.2,43.2,51.9,37.8,,0,0,0,14,255.33,23.9,9.9,87.8,65.12,Overcast
"53703, USA",04/25/2021,48.9,31.1,41.3,23.8,,0,0,0,15.9,174.71,26.3,9.8,62.4,51.57,Partially cloudy
"53703, USA",04/26/2021,75.4,36.9,54.4,30.4,,0,0,0,21,149.08,33.7,9.9,78.8,49.87,Overcast
"53703, USA",04/27/2021,77.6,47.2,60.8,43.5,,0,0,0,14.7,213.21,23,9.9,59,63.87,Partially cloudy
"53703, USA",04/28/2021,61.3,45.4,52.2,39.8,,0,0,0,14.7,53.75,25.3,9.9,78,74.78,Overcast
"53703, USA",04/29/2021,70.4,46.8,56.5,47.3,,0,0,0,14.8,279.5,39,9.5,69.9,61.03,Partially cloudy
"53703, USA",04/30/2021,61.2,44.3,52.1,41.7,,0,0,0,17.9,239.46,28.7,9.9,31.1,40.28,Partially cloudy
"53703, USA",05/01/2021,86.8,46.2,65,40.2,83.4,0,0,0,19.9,205.42,35.7,9.9,46.9,37.62,Partially cloudy
"53703, USA",05/02/2021,83.4,61.3,73.2,,82.5,0,0,0,13.1,214.96,27.9,9.9,48.2,49.2,Partially cloudy
"53703, USA",05/03/2021,67.3,55.4,61.3,,,0.61,0,0,11.6,210.17,27,8.8,93.8,84.89,"Rain, Overcast"
"53703, USA",05/04/2021,57.8,47.3,52.3,42.3,,0,0,0,13.9,327.67,24.1,9.9,94.4,67.79,Overcast
"53703, USA",05/05/2021,61.1,35.4,49.8,42.6,,0,0,0,9.4,229.25,19.1,9.9,47.3,58.33,Partially cloudy
"53703, USA",05/06/2021,57.2,42.6,49.2,37.9,,0.23,0,0,11.9,226.67,20.8,9.5,84.2,69.33,"Rain, Overcast"
"53703, USA",05/07/2021,51.3,37,46.9,39.6,,0,0,0,17.2,318.71,26.7,9.9,60.2,56.43,Partially cloudy
"53703, USA",05/08/2021,53.4,31.1,44.6,33.8,,0,0,0,13.6,149.88,24.2,9.9,46.8,59.24,Partially cloudy
"53703, USA",05/09/2021,60.1,39.4,49.9,35,,0,0,0,13.2,64.5,23,9.9,62.5,50.94,Partially cloudy
"53703, USA",05/10/2021,53.1,40.4,46,35.9,,0,0,0,11.4,109.38,20.8,9.9,89.8,55.84,Overcast
"53703, USA",05/11/2021,57.1,31.2,45.5,27.3,,0,0,0,10.9,95.29,21.8,9.9,32.5,55.41,Partially cloudy
"53703, USA",05/12/2021,64.5,38.4,52.7,40.8,,0,0,0,6.2,273.71,,9.9,23,41.25,Clear
"53703, USA",05/13/2021,67.9,38.8,55.4,42.5,,0,0,0,7.1,287.33,,9.9,34.8,41.38,Partially cloudy
"53703, USA",05/14/2021,69.4,38.3,56.6,,,0,0,0,10.9,281.04,23,9.9,47.3,45.2,Partially cloudy
"53703, USA",05/15/2021,61.9,53.2,56,,,0.08,0,0,16.9,197,26.4,8,98.9,71.13,"Rain, Overcast"
"53703, USA",05/16/2021,70.2,54.4,61.6,,,0.02,0,0,7.8,175.96,,8.5,86.4,71.66,"Rain, Overcast"
"53703, USA",05/17/2021,74.6,47.9,62.9,,,0,0,0,14.7,83.75,20.8,9.1,41.4,63.87,Partially cloudy
"53703, USA",05/18/2021,74.1,54.6,62.9,,,0.24,0,0,19.9,132.88,30.7,8.6,76.2,80.96,"Rain, Overcast"
"53703, USA",05/19/2021,74.5,62.4,67.5,,,0.1,0,0,18,172.25,26.5,8.4,95.6,85.63,"Rain, Overcast"
"53703, USA",05/20/2021,80.2,66.2,72.8,,81,0,0,0,18,175.17,29.7,9.9,81.6,69.4,Overcast
"53703, USA",05/21/2021,72.2,66.2,70.4,,,0.1,0,0,12,190.04,25.2,9.6,85,78.02,"Rain, Overcast"
"53703, USA",05/22/2021,81.4,64.6,72.9,,83,0,0,0,8.4,228.33,23,9.9,72.2,75.2,Partially cloudy
"53703, USA",05/23/2021,78.2,59.6,70.9,,,0.17,0,0,11.2,220.17,18.3,9.6,92.8,83.26,"Rain, Overcast"
"53703, USA",05/24/2021,82.3,56.5,70,,83.3,0,0,0,11.3,183.25,22,7.9,85.9,74.07,Overcast
"53703, USA",05/25/2021,80.1,71.1,75.2,,81.4,0.01,0,0,14.8,213.46,27.4,9.9,65.5,67.8,"Rain, Partially cloudy"
"53703, USA",05/26/2021,75.2,58.1,69.1,,,0,0,0,14.5,277.17,29.8,9.9,34.9,54.51,Partially cloudy
"53703, USA",05/27/2021,56.2,40.1,45.5,31.1,,0.54,0,0,18.6,69.21,32,7.7,74.1,79.77,"Rain, Partially cloudy"
"53703, USA",05/28/2021,50.3,41.3,44.9,33.6,,0.06,0,0,18.5,44.5,28,8.5,90.4,76.22,"Rain, Overcast"
"53703, USA",05/29/2021,63.3,34.4,50.4,31.5,,0,0,0,11.9,89.13,19.6,9.9,9.1,53.22,Clear
"53703, USA",05/30/2021,65.4,35.2,53.3,,,0,0,0,7.5,177.63,,9.9,48.1,55.98,Partially cloudy
"53703, USA",05/31/2021,71.6,50.5,62.4,,,0,0,0,11.5,185.29,19.7,9.9,50.9,56.1,Partially cloudy
"53703, USA",06/01/2021,77.3,55.1,65.4,,,0,0,0,8.8,242.83,17.2,9.8,38.6,61.59,Partially cloudy
"53703, USA",06/02/2021,79.3,49.9,66.5,,,0,0,0,6.2,170.75,,9.9,34.6,52.59,Partially cloudy
"53703, USA",06/03/2021,86.2,59.4,73.7,,83.3,0.01,0,0,11.4,225.17,22.4,9.9,50.1,44.28,"Rain, Partially cloudy"
"53703, USA",06/04/2021,89.5,68.8,78.9,,86.3,0,0,0,12.5,226.88,27.7,9.9,40.4,38.47,Partially cloudy
"53703, USA",06/05/2021,91.5,69.8,80.8,,89.9,0,0,0,11.6,219.92,23,9.9,35.7,45.99,Partially cloudy
"53703, USA",06/06/2021,88.3,71.9,80.3,,87.3,0,0,0,18.4,214.29,27.1,9.9,38.5,51.62,Partially cloudy
"53703, USA",06/07/2021,83.5,72.1,77.5,,87.1,0.04,0,0,9.9,211.63,28.3,9.9,58,69.08,"Rain, Partially cloudy"
"53703, USA",06/08/2021,89.9,68.1,78.8,,91.4,0,0,0,15.1,133.63,23,9.9,47.6,67.12,Partially cloudy
"53703, USA",06/09/2021,91,66.6,79.8,,92.4,0,0,0,12.1,94.46,16.1,9.7,24.2,64.56,Clear
"53703, USA",06/10/2021,92.1,65.8,80.3,,92.9,0,0,0,11.3,113.08,,9.5,22.9,63.04,Clear
